59,120617,10,0,40
19,28967,10,0,40
42,289636,9,0,46
35,182898,9,8614,40
38,40077,9,0,50
28,263015,6,0,40
46,57452,11,0,40
31,113364,9,0,40
60,175273,9,0,40
43,105936,9,0,35
52,168553,9,0,40
33,168981,2,0,24
40,205175,9,0,37
37,32709,13,0,40
46,207022,13,7688,40
46,146195,12,0,36
67,345236,13,0,55
28,175343,13,0,40
21,353628,6,0,38
33,125249,9,0,40
34,111985,9,0,45
41,209344,9,0,40
22,138575,9,0,56
25,227886,13,0,40
60,105339,13,7298,60
44,222504,10,0,45
42,184105,10,0,28
54,279881,11,0,40
43,90582,9,0,40
54,37289,14,0,55
41,145220,5,0,40
49,181547,12,0,30
33,224258,4,0,40
26,137367,10,0,44
42,89413,8,0,40
42,192397,10,0,38
35,157473,9,0,40
22,37894,9,0,35
21,186648,10,0,20
62,143312,10,0,60
35,185325,13,0,50
54,152652,9,0,65
46,318331,9,0,40
55,135803,13,0,35
30,312667,10,0,40
41,243607,3,0,40
41,144460,10,0,40
62,159908,10,0,38
33,181091,10,0,40
52,245275,6,0,35
31,256362,13,3908,50
57,104272,7,0,40
48,80651,9,0,55
64,270333,13,0,40
50,83311,13,0,13
25,230292,9,0,40
45,199590,3,0,38
47,456661,4,0,40
45,161819,7,0,25
39,165799,9,0,40
23,259496,9,0,40
37,34173,13,0,40
71,179574,15,0,12
33,157747,12,0,40
43,122473,5,0,40
62,247483,10,0,40
60,239576,14,0,10
43,102025,14,0,50
23,60668,6,0,40
33,288840,9,0,38
68,65730,9,0,25
77,154205,9,0,10
46,33373,13,0,40
47,216999,9,0,45
30,467108,14,0,44
22,180052,10,0,20
45,379393,10,0,45
50,198681,10,0,70
45,240356,10,0,55
26,151626,13,0,45
72,118902,16,0,6
31,59732,9,0,40
21,232591,9,0,40
47,218596,11,0,40
45,58683,10,0,40
27,183639,9,0,40
28,199998,9,0,25
59,268840,10,0,16
44,160829,13,0,20
42,220776,9,0,40
46,325573,9,0,40
28,189346,9,0,40
45,231672,9,0,40
21,216070,12,0,46
52,74275,10,7298,45
26,239043,7,0,40
53,136823,7,0,30
60,220342,7,0,35
45,235891,12,0,40
43,117915,14,0,40
46,97883,13,0,35
34,255693,9,0,20
34,118941,7,0,40
24,417668,13,0,20
40,76487,9,0,40
28,184831,10,0,40
24,228424,9,0,40
54,145098,10,0,40
30,427474,5,0,40
46,236827,5,0,40
28,66777,11,3137,40
39,202027,15,0,50
50,279337,13,0,55
29,197618,9,0,40
43,190044,9,0,40
28,229223,11,7688,36
19,277695,5,0,16
42,240628,13,0,40
32,226267,3,0,40
37,136137,10,0,40
23,162551,13,0,20
52,112959,10,0,40
31,173350,9,0,30
63,149698,10,0,15
29,126822,9,0,35
22,152744,10,0,40
35,49352,10,0,38
40,120277,9,0,40
24,151153,10,99999,50
35,105138,15,0,55
42,223934,12,0,40
34,499249,9,0,40
33,254221,16,0,60
34,191291,10,0,40
59,169133,9,0,45
32,148207,11,0,40
26,302097,9,3464,48
33,114691,13,0,60
46,220269,10,0,40
46,108699,10,0,40
30,59496,13,2407,40
28,115438,13,0,40
25,374163,9,0,40
33,171216,13,0,50
31,115488,9,0,40
65,29276,4,0,24
38,39606,13,0,40
41,180138,13,0,50
26,177482,12,0,45
34,226296,7,0,40
22,308205,3,0,40
30,350979,9,0,40
45,267967,13,0,45
65,28367,9,0,55
41,100451,9,7688,38
29,231287,10,0,40
22,129508,9,0,28
43,227065,14,0,43
23,291011,9,0,40
30,121142,13,0,40
27,257124,13,0,35
61,178312,12,0,42
37,236359,10,0,37
23,203078,13,0,24
41,114157,9,0,40
33,236818,11,0,26
58,68624,9,0,45
32,119124,13,0,40
43,188291,2,0,40
28,119793,10,0,40
28,250135,9,0,40
32,385959,9,0,50
25,50103,9,0,40
59,171328,6,0,30
18,334427,6,0,36
43,354408,8,0,40
51,154949,9,0,40
46,176814,15,99999,50
18,71792,9,0,40
23,235853,9,0,45
48,121622,14,0,40
30,101283,10,0,40
29,262208,10,0,30
42,119679,9,0,42
73,84053,9,0,15
37,42044,10,0,84
47,223342,9,2174,40
32,65278,16,0,40
19,284652,10,0,15
66,236784,13,0,8
32,377017,12,0,40
51,168660,9,0,50
19,129059,10,0,30
37,143582,11,4101,35
29,151382,11,0,50
42,162003,16,0,36
28,216814,9,0,40
51,157327,3,0,8
39,238008,9,0,40
46,125457,14,0,38
51,191965,9,0,32
31,182237,12,4386,45
48,255439,10,0,40
36,33983,11,0,42
46,155654,9,0,40
64,134378,14,0,50
30,242122,9,0,40
68,284763,7,0,70
51,40808,13,0,43
50,154728,10,0,40
21,199419,10,0,40
29,46987,9,0,55
49,121238,10,0,40
43,149909,9,0,42
20,164922,9,0,40
28,159001,9,0,30
32,124187,5,0,40
18,210828,10,0,30
19,109005,10,0,40
60,178312,9,7298,65
20,204226,7,0,40
44,128485,11,0,40
40,202565,12,0,52
36,183612,9,0,40
44,173888,4,0,80
17,209650,8,0,16
48,435503,14,0,40
47,212120,13,0,45
64,193575,7,0,40
50,31621,9,0,40
48,102092,9,0,40
49,79019,14,0,16
19,263340,10,0,15
26,202033,13,0,40
53,104461,13,8614,50
28,33374,7,0,35
35,219902,9,0,48
43,159449,10,0,40
17,325171,6,0,35
48,268234,9,0,50
45,84298,11,0,50
58,61474,9,0,55
45,160962,10,0,35
43,143582,3,0,72
42,105804,7,0,40
75,146576,13,0,48
83,153183,13,0,55
24,210781,13,0,40
39,140854,9,0,50
58,314153,9,0,40
66,174491,9,0,40
41,168294,9,5178,40
28,398918,13,0,50
28,115705,10,0,50
37,271767,13,0,48
34,158040,13,0,45
38,187847,11,0,50
25,250038,14,0,40
29,236436,9,0,40
17,184924,5,0,15
30,296453,9,0,35
50,166419,7,3674,40
37,60313,9,0,40
24,34446,10,0,37
18,94196,9,0,25
58,187487,9,0,40
25,174592,9,0,25
24,237928,13,0,39
27,120126,5,0,40
35,209993,7,0,8
26,173927,11,0,60
49,122206,11,0,25
30,80625,13,0,40
40,196029,9,0,45
19,106306,10,0,40
31,33308,11,0,40
36,191335,10,0,56
17,454614,7,0,8
57,31532,13,0,40
56,151474,5,0,40
20,39927,9,0,8
30,97453,9,0,54
25,194342,9,0,40
59,43280,10,0,40
40,252392,3,0,40
46,279196,13,0,40
41,407425,8,0,40
32,183916,9,0,34
19,100790,9,0,40
30,123397,9,0,40
26,213385,10,0,20
26,236564,9,0,40
21,215039,9,0,13
48,143281,9,0,48
66,28061,4,0,50
33,182792,9,0,40
20,201490,10,0,40
37,148266,15,0,6
42,161510,13,7298,40
27,31659,13,0,60
51,172962,16,0,40
37,365430,10,5178,40
46,182655,11,0,60
41,176452,9,0,40
39,165106,13,0,50
47,148995,9,0,40
32,249409,9,0,40
41,174201,9,0,40
19,112432,10,0,10
24,134181,13,0,50
22,129172,10,0,16
35,148581,9,0,40
20,217467,10,0,40
48,189462,10,7688,40
32,97723,9,0,40
27,332187,13,0,65
66,186030,4,0,32
19,187352,9,0,40
49,248895,9,0,45
26,193165,10,0,52
68,336329,9,0,10
43,182217,13,0,35
46,182541,9,0,50
36,225516,12,10520,43
53,539864,10,0,20
52,23780,11,0,45
26,68991,9,0,40
32,86723,9,0,52
49,247892,10,0,30
33,154120,9,0,45
37,405284,13,0,42
47,503454,8,0,40
46,42251,10,0,45
38,312771,11,0,40
33,183612,9,0,40
51,152754,13,0,40
46,166546,10,0,24
40,26892,13,0,40
46,193047,9,0,40
36,28160,9,0,40
65,36209,6,0,22
48,70668,9,0,50
34,345259,16,0,99
36,134367,9,0,30
26,142689,13,0,45
43,193755,13,0,40
42,92288,14,0,40
31,182177,9,0,40
29,183887,13,0,40
31,209538,6,0,40
52,424012,10,0,40
46,337050,14,0,45
32,260868,13,0,40
62,192866,10,0,20
26,202203,3,0,40
37,215392,13,0,40
44,125461,16,0,60
22,136873,10,0,40
31,144064,9,0,48
40,572751,15,5178,40
24,402778,5,0,12
45,165484,16,0,50
55,111625,9,0,40
32,180296,10,0,40
19,234151,9,0,40
18,168288,9,0,40
65,101104,9,9386,10
26,55743,9,0,30
59,184493,10,0,40
25,137645,13,0,40
66,212185,4,0,48
44,219591,10,0,40
30,231413,10,0,40
42,269028,16,0,40
22,184543,10,0,40
21,112137,10,0,20
35,239755,13,0,38
46,141058,9,0,65
37,405284,13,0,42
46,459189,10,0,50
27,271603,4,0,24
36,177064,10,0,40
55,148590,6,0,40
44,298885,9,0,40
50,221336,10,0,40
39,227597,9,0,50
42,207392,9,0,12
42,30759,9,0,35
25,193701,13,0,38
43,405374,10,0,40
24,172612,9,0,40
41,299813,5,0,70
42,277488,15,15024,65
34,101517,10,0,35
19,184710,10,0,20
25,189656,13,0,60
30,396538,9,0,29
42,246862,10,3325,40
24,117109,13,0,27
50,139296,7,0,40
30,255486,9,0,25
31,49923,9,0,40
54,98051,10,0,54
33,324546,10,0,39
32,226267,3,0,40
28,297735,10,0,40
28,107411,9,0,45
58,343957,13,0,50
22,34616,10,0,20
40,185145,16,0,40
54,108933,9,0,35
29,394927,11,0,40
38,227945,14,99999,65
44,321824,9,0,38
26,213625,12,0,40
48,95661,10,0,43
34,187251,9,0,25
32,215047,4,0,40
27,124953,9,0,40
33,405913,10,0,40
32,231263,10,0,50
36,61178,7,0,40
44,150171,9,0,40
24,267955,5,0,20
47,190072,10,0,50
36,137314,10,0,60
52,271749,8,594,40
56,196307,13,0,20
53,194259,10,4386,40
53,113995,13,0,45
23,526164,13,0,40
36,108293,13,0,45
50,400004,10,0,60
32,164707,9,0,40
58,317479,9,0,40
36,65624,13,0,40
75,231741,16,4931,3
46,164877,10,0,44
56,170148,9,0,40
26,136951,9,0,40
19,274830,9,0,15
18,57957,9,0,15
58,105592,4,0,40
30,174789,9,0,40
36,142573,9,0,45
67,182581,10,20051,20
46,165138,11,0,40
19,277695,1,0,36
34,152493,9,0,70
30,118551,13,0,16
33,133503,9,0,45
43,110355,9,0,45
42,122861,14,0,40
52,338816,14,0,70
72,97304,9,2346,40
74,204840,3,0,56
23,398904,13,0,40
26,247006,9,0,52
42,201495,10,0,72
26,195216,9,0,12
38,108140,13,0,40
26,284078,10,0,40
42,100800,9,0,40
17,32124,5,0,9
40,321758,9,0,40
22,188274,12,0,40
30,198183,11,0,40
59,193568,9,0,40
33,171876,10,0,40
31,181091,13,0,40
60,191118,9,0,40
23,211601,11,0,15
50,111700,14,0,50
20,217421,9,0,40
64,164204,2,0,53
19,172893,10,0,30
26,294400,9,0,38
47,204377,10,0,20
64,31826,9,0,45
18,201299,10,0,40
32,19302,12,0,56
29,85572,13,0,42
23,200973,9,0,40
37,97986,12,0,68
53,161691,9,0,35
42,133584,10,0,40
64,149698,15,0,40
39,115289,12,0,40
44,130126,15,0,45
59,105363,9,0,40
57,199934,13,0,40
31,373185,10,0,42
49,265295,9,0,40
54,166398,10,0,35
43,112131,10,0,40
33,171216,13,0,50
26,328663,9,0,40
31,651396,9,0,30
33,359428,9,0,60
32,206365,9,0,40
37,272950,9,0,40
40,336707,11,0,60
21,162667,13,0,40
55,106740,9,0,40
31,162572,9,0,16
73,190078,10,0,35
23,197207,13,0,40
40,179580,9,0,40
28,60772,13,0,45
20,352139,10,0,29
64,106538,14,0,50
51,441637,9,0,40
74,99183,10,0,9
19,354104,10,0,10
28,194087,10,0,40
33,182771,13,0,80
64,178472,5,0,45
45,186256,9,0,40
50,164127,9,0,40
19,145844,12,0,50
31,217962,8,0,40
20,125010,9,0,30
54,169785,14,0,38
55,349304,13,0,40
43,34640,9,0,40
29,86613,2,0,20
51,349431,9,4386,40
53,394474,12,0,40
22,369387,7,0,35
71,125101,11,0,40
35,178948,14,0,32
37,325538,14,0,40
49,216453,11,0,45
26,246025,9,0,20
36,293358,10,0,48
26,176520,9,0,53
21,156807,9,0,10
26,293690,13,0,58
30,446358,9,0,41
52,234286,9,15024,40
22,303822,6,0,40
84,241065,14,0,66
22,113175,10,0,20
46,328216,15,0,45
40,115932,13,0,60
31,323069,12,0,45
46,184169,14,7688,35
38,351299,10,0,50
41,128354,13,0,25
22,281432,10,0,30
24,284317,13,0,30
46,441542,13,0,40
17,194612,7,0,25
31,197252,4,0,40
46,58126,9,0,40
60,137733,13,0,50
46,249686,15,0,50
33,119409,9,0,40
32,270968,13,0,50
31,96480,9,0,50
20,186830,9,0,45
20,416103,10,0,40
58,218724,4,0,50
51,144084,9,0,40
42,255847,9,4386,48
19,199495,9,0,40
48,102359,13,7298,60
30,161572,9,0,45
29,182521,9,0,40
17,193769,5,0,20
28,200515,10,0,40
60,235535,9,0,48
24,267706,10,0,45
49,126268,13,0,50
21,102323,10,0,30
22,59184,12,0,45
35,100375,6,0,60
32,245378,9,0,60
19,170720,8,0,16
25,254746,13,0,40
61,162391,4,0,40
23,214238,4,0,40
42,184837,9,7298,40
38,29430,10,0,40
57,217886,9,0,36
48,121622,14,0,40
43,260761,9,0,40
35,198202,9,0,54
62,102631,10,0,50
37,635913,13,0,60
41,239833,9,0,50
31,104509,13,0,65
28,216965,10,0,40
41,24763,9,7443,40
25,121102,12,0,30
22,218886,8,0,40
24,33432,12,0,40
68,128472,16,0,55
33,198211,9,0,40
44,160943,9,0,40
46,128796,13,0,44
69,476653,13,0,20
50,123174,16,0,37
22,64292,10,0,37
33,348491,10,0,40
19,393712,9,0,20
40,188436,10,7298,40
28,214881,9,0,40
53,195638,9,0,40
34,112650,4,0,40
25,363707,9,0,40
32,235124,11,0,40
29,446559,12,0,50
63,101077,12,0,35
53,291755,10,0,72
45,121836,10,0,40
17,47199,7,0,24
23,280164,9,0,32
20,41183,10,0,30
44,103459,9,0,40
39,363630,9,7688,52
24,230229,3,0,40
41,194710,9,0,40
26,190469,13,0,40
31,156493,9,0,40
36,163237,12,0,40
49,105614,9,0,50
62,88579,9,0,38
38,70282,14,15024,2
38,111377,10,0,55
28,142443,9,0,40
34,210736,10,0,40
29,229842,9,0,45
25,219897,14,0,35
25,57635,11,0,42
17,270942,3,0,48
38,34180,10,0,40
44,175943,13,0,20
23,144165,13,0,30
41,215479,9,0,40
55,276229,10,0,40
26,262656,9,0,40
28,337664,9,0,40
24,209782,13,0,40
46,250821,15,0,48
48,497486,9,1471,40
41,58880,13,7688,10
19,299050,7,0,60
36,139364,13,0,50
58,94429,10,0,40
28,29444,9,0,40
49,163229,9,0,56
35,269300,9,0,40
24,220944,10,0,60
40,177905,11,7688,44
36,143774,10,0,12
26,118497,9,0,60
51,149770,9,0,44
48,107682,9,0,10
59,114760,10,0,20
39,187098,15,15024,47
48,255439,10,0,40
58,97634,3,0,40
30,194901,15,0,55
44,68729,10,0,40
26,284343,12,0,40
37,178948,13,7688,45
32,178615,9,2407,40
34,252529,13,0,48
37,126675,9,0,40
25,221757,9,3325,45
58,266792,10,99999,40
38,60355,9,0,40
65,101104,9,9386,10
50,93705,10,0,40
37,185359,9,0,40
39,201410,13,0,45
52,185407,9,0,40
50,81548,9,0,40
25,159909,11,0,40
90,225063,10,0,10
49,343231,14,0,80
40,48859,9,0,32
28,42734,9,0,40
48,184787,4,0,50
39,104089,11,0,50
61,133164,4,0,48
44,340885,13,0,40
36,175769,15,0,60
49,126446,10,0,30
45,122206,9,0,40
40,119101,10,5178,40
55,124137,15,0,35
51,94432,9,0,55
61,180632,9,0,40
21,56582,10,0,10
34,175761,13,0,60
35,127306,11,14344,40
41,215479,9,0,40
20,27337,9,0,48
32,53135,9,0,40
45,131826,10,0,40
68,196782,4,0,30
62,159841,9,0,24
52,312477,9,0,40
64,219661,15,0,9
57,57071,10,3137,40
31,288983,10,0,40
27,284196,6,0,40
36,224886,9,0,40
21,170302,9,0,50
46,238162,13,0,45
18,414721,7,0,23
52,230767,13,0,60
26,219815,10,0,40
51,76437,10,0,40
34,278378,9,0,40
62,664366,13,0,60
31,97933,10,0,40
