37,51,999,0,0,1,630,0,0,45,0,55000,341,1,3600,104,1,0,55000,1,1,45,52,15,0
15,32,50,0,0,0,0,0,1,0,0,0,0,0,0,18,1,4,0,0,2,0,0,7,0
26,999,999,0,0,0,0,0,0,0,0,0,0,0,800,135,1,0,0,0,2,0,0,11,0
56,26,999,0,0,1,0,0,0,0,0,0,350,0,3600,162,1,0,0,0,1,0,0,10,8
44,21,920,0,0,1,300,0,0,85,0,20000,410,1,1300,32,1,0,20000,1,1,75,52,10,0
42,22,26,0,0,1,730,0,0,40,0,42000,502,1,0,78,1,0,42000,1,1,10,52,9,0
30,900,999,0,0,1,345,0,0,37,0,4000,591,1,1300,85,2,0,4000,2,1,5,20,6,0
19,88,20,0,0,1,610,0,0,40,0,9000,331,1,0,208,1,0,9000,2,1,35,50,10,0
39,89,88,0,0,3,815,0,4,32,0,34000,842,1,0,91,1,3,34000,1,1,45,41,15,0
11,32,999,0,0,0,0,0,0,0,0,0,0,0,6900,52,1,4,0,0,2,0,0,4,0
7,939,999,0,0,0,0,0,0,0,0,0,0,0,1700,108,1,4,0,0,2,0,0,1,0
25,223,999,0,4,1,900,3,0,60,1,12000,641,1,1800,39,37,0,22000,2,1,20,52,5,0
43,142,3,0,0,7,700,3,0,70,0,70000,60,1,0,165,1,0,70000,1,1,15,52,11,4
59,22,87,0,0,6,630,0,0,40,0,6618,241,2,0,180,1,0,4340,0,1,20,36,10,20
10,32,50,0,0,0,0,0,0,0,0,0,0,0,0,108,1,4,0,0,3,0,0,4,0
4,142,999,0,0,0,0,0,0,0,0,0,0,0,0,46,1,4,0,0,2,0,0,2,0
57,32,999,0,0,0,0,0,0,0,0,0,0,0,0,299,1,0,0,0,1,0,0,10,2
88,50,999,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,1,0,0,6,0
10,22,50,0,0,0,0,0,0,0,0,0,0,0,0,120,1,4,0,0,2,0,0,4,0
72,900,999,0,0,0,0,0,7,0,0,0,0,0,0,90,2,4,0,0,1,0,0,6,0
7,210,999,0,0,0,0,0,0,0,0,0,0,0,100,65,37,4,0,0,2,0,0,3,0
2,50,32,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0
63,21,999,0,4,1,1030,1,1,43,8,12300,623,1,7200,91,1,4,15800,1,1,35,42,12,0
61,900,999,0,0,2,0,0,12,0,0,3848,840,0,0,112,2,1,3848,0,1,0,52,5,0
20,22,999,4,0,1,0,0,0,0,0,0,10,0,0,28,1,0,0,0,1,0,0,10,0
8,125,50,0,0,0,0,0,0,0,0,0,0,0,0,114,1,0,0,0,2,0,0,4,0
51,51,999,0,0,1,800,0,3,40,0,1800,342,1,0,91,1,4,1800,1,1,10,5,10,0
23,32,999,0,0,2,730,0,0,50,0,17500,741,1,200,105,1,0,17500,2,1,10,52,14,0
36,142,129,0,0,2,800,0,1,40,0,32500,840,1,1900,192,1,4,32500,1,1,35,52,15,0
30,32,22,0,0,1,0,0,4,0,0,0,842,0,5300,119,1,1,0,0,1,0,0,14,0
61,32,999,0,0,0,0,0,6,0,0,0,0,0,0,32,1,4,0,0,1,0,0,7,0
46,50,22,0,0,4,700,0,4,40,0,14000,910,1,700,90,1,2,14000,1,1,10,52,11,0
39,50,999,0,0,1,745,0,0,58,0,35000,571,1,0,70,1,0,35000,1,1,20,52,11,0
42,50,22,0,0,1,715,0,0,50,0,17600,712,1,5800,112,1,0,17600,1,1,40,52,11,0
6,32,999,0,0,0,0,0,0,0,0,0,0,0,900,30,1,0,0,0,2,0,0,3,0
56,32,22,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0,1,0,0,10,16
61,45,999,0,4,1,630,3,0,60,6,11000,641,1,0,78,1,0,11000,1,1,20,52,5,0
30,920,999,0,0,1,0,0,0,0,0,25770,60,0,0,104,327,0,25770,0,1,0,52,10,0
35,995,999,0,0,1,1800,0,3,15,0,11000,601,1,0,104,1,3,11000,1,1,20,52,14,0
32,939,999,0,0,1,630,0,4,40,0,23000,550,1,0,78,1,2,23000,1,1,30,52,10,0
2,50,22,0,0,0,0,0,0,0,0,0,0,0,0,70,1,4,0,0,0,0,0,0,0
6,210,999,0,0,0,0,2,0,0,0,0,0,0,0,143,37,4,0,0,2,0,0,4,0
48,32,999,0,0,6,800,0,0,98,0,0,682,1,0,24,1,0,25000,1,1,10,52,10,0
12,720,999,0,4,0,0,0,0,0,4,0,0,0,5500,117,8,0,0,0,3,0,0,5,0
65,142,999,0,0,1,0,0,0,0,0,0,150,0,3500,70,1,0,0,0,1,0,0,9,2
57,51,999,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,1,0,0,11,4
4,706,811,0,0,0,0,0,0,0,0,0,0,0,0,70,6,4,0,0,1,0,0,1,0
6,50,32,0,0,0,0,0,0,0,0,0,0,0,0,144,1,0,0,0,2,0,0,3,0
53,939,999,0,0,1,0,0,2,0,0,500,623,0,0,120,1,4,12500,0,1,0,52,12,0
78,900,999,0,0,0,0,0,8,0,0,0,0,0,0,168,2,4,0,0,1,0,0,5,0
35,51,142,4,0,1,0,0,2,0,0,6667,351,0,0,114,1,4,6667,0,1,0,23,11,0
36,32,50,0,0,1,800,0,1,47,0,26700,841,1,0,105,1,4,26700,1,1,25,52,14,0
33,22,97,4,0,6,0,0,0,0,0,0,410,0,200,126,1,0,0,0,1,0,0,10,0
18,900,999,0,0,0,0,0,0,0,0,0,0,0,0,112,2,0,0,0,2,0,0,8,0
31,210,999,0,4,0,0,2,3,0,4,0,0,0,6900,26,37,2,0,0,2,0,0,11,0
18,22,97,4,0,1,0,0,0,0,0,290,800,0,5000,98,1,0,290,0,2,0,8,8,0
38,51,261,0,0,1,830,0,2,32,0,20500,623,1,4200,84,1,1,20500,1,1,30,45,14,0
25,920,999,0,0,1,730,0,2,40,0,15360,702,1,300,120,1,1,15360,1,1,30,52,11,0
69,32,999,0,0,0,0,0,4,0,0,0,0,0,400,126,1,4,0,0,1,0,0,5,0
5,125,22,0,0,0,0,0,0,0,0,0,0,0,0,70,1,4,0,0,2,0,0,3,0
15,50,999,0,0,0,0,0,1,0,0,0,0,0,0,90,1,4,0,0,2,0,0,5,0
22,32,50,0,0,1,900,0,0,20,0,4000,712,1,1700,34,1,0,4000,2,1,30,50,10,0
72,26,178,0,0,0,0,0,2,0,0,0,0,0,0,104,1,4,0,0,1,0,0,7,0
48,425,999,0,0,6,800,0,0,50,0,0,791,1,0,112,1,0,-4447,1,1,10,40,15,3
64,51,999,0,0,3,0,0,1,0,0,0,901,0,0,30,1,4,0,0,1,0,0,8,0
26,22,999,0,0,2,805,0,0,30,0,15000,861,2,0,48,1,0,15000,0,1,5,50,6,0
10,129,32,0,0,0,0,0,0,0,0,0,0,0,3700,165,1,0,0,0,2,0,0,4,0
3,32,931,0,0,0,0,0,0,0,0,0,0,0,0,112,1,4,0,0,1,0,0,1,0
10,142,999,0,0,0,0,1,0,0,0,0,0,0,6500,91,1,0,0,0,2,0,0,4,0
12,32,20,0,0,0,0,0,0,0,0,0,0,0,0,147,1,4,0,0,2,0,0,5,0
28,999,999,0,0,1,600,0,0,40,0,52000,471,1,0,84,1,0,52000,1,1,20,52,11,0
29,999,999,0,0,1,615,0,0,35,0,8000,60,1,200,156,1,0,8000,2,1,45,52,10,0
5,32,26,0,0,0,0,0,0,0,0,0,0,0,200,72,1,0,0,0,2,0,0,1,0
6,290,999,0,0,0,0,3,0,0,0,0,0,0,5200,117,1,4,0,0,2,0,0,3,0
45,50,999,0,4,6,700,0,0,40,2,0,780,1,2800,90,1,0,15000,3,1,25,40,10,0
9,148,142,0,0,0,0,0,0,0,0,0,0,0,3200,75,1,4,0,0,2,0,0,4,0
1,939,999,0,0,0,0,0,0,0,0,0,0,0,0,180,1,0,0,0,0,0,0,0,0
38,50,999,0,0,1,2300,0,2,40,0,16000,231,1,1100,15,1,2,16000,1,1,10,52,10,0
18,740,999,0,2,5,600,0,0,25,5,3360,941,12,0,120,2,0,3360,0,3,5,28,10,1
25,32,50,0,0,1,1630,0,3,10,0,10800,172,10,0,48,1,3,10800,0,1,7,12,7,0
1,900,999,0,0,0,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,0
69,900,999,0,0,0,0,0,4,0,0,0,0,0,0,28,2,4,0,0,1,0,0,5,0
14,924,999,0,0,0,0,0,0,0,0,0,0,0,0,112,1,4,0,0,1,0,0,5,0
61,999,999,0,0,0,0,0,4,0,0,0,0,0,0,132,1,4,0,0,1,0,0,10,0
13,275,231,0,0,0,0,1,0,0,0,0,0,0,4200,96,1,4,0,0,2,0,0,5,0
39,153,22,0,0,1,500,0,0,60,0,28983,331,1,1300,60,1,0,28983,1,1,15,51,10,0
26,50,920,0,0,2,530,0,0,35,0,4000,850,1,0,135,1,0,4000,1,1,15,30,5,0
12,999,999,0,0,0,0,0,0,0,0,0,0,0,7600,96,1,4,0,0,2,0,0,5,0
4,50,32,0,0,0,0,0,0,0,0,0,0,0,0,162,1,4,0,0,1,0,0,1,0
41,999,999,0,0,6,700,0,0,40,0,0,60,1,0,30,1,0,65000,1,1,15,46,10,0
53,22,999,0,0,1,645,1,0,60,0,100000,591,5,0,112,1,0,100000,0,1,60,52,15,0
17,32,999,0,0,1,0,0,0,0,0,120,601,0,0,30,1,0,120,0,2,0,2,8,0
28,920,999,0,0,1,800,0,0,14,0,3000,10,1,1200,36,1,0,3000,2,1,30,30,8,0
38,900,999,0,0,5,655,0,2,40,0,20000,941,1,99900,84,2,2,20000,1,1,15,52,11,10
33,920,999,0,0,0,0,2,6,0,0,0,0,0,200,48,323,3,0,0,1,0,0,8,0
11,50,999,0,0,0,0,0,0,0,0,0,0,0,0,135,1,4,0,0,2,0,0,5,0
24,50,999,0,0,1,730,1,0,40,0,11958,351,1,0,76,1,0,11958,1,1,60,52,10,0
37,32,920,0,0,3,700,0,0,40,0,23247,842,1,1300,162,1,0,22497,1,1,20,52,15,3
24,32,142,0,0,1,0,0,3,0,0,12000,820,0,400,126,1,1,12000,0,1,0,42,11,0
57,900,999,0,0,2,0,0,2,0,0,3600,831,0,3600,91,2,2,3600,0,1,0,52,11,0
37,51,999,0,4,7,1100,2,0,60,6,35000,641,1,0,91,1,0,35000,2,1,25,52,5,0
24,998,999,0,0,1,700,0,1,40,0,34000,700,1,6500,84,1,4,34000,2,1,40,52,14,0
4,995,999,0,0,0,0,0,0,0,0,0,0,0,0,96,37,0,0,0,3,0,0,2,0
24,226,999,0,4,4,600,2,0,40,4,41600,850,1,6500,117,37,0,41600,1,2,30,52,10,0
9,924,999,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,0,0,2,0,0,4,0
30,32,999,0,0,0,0,0,4,0,0,0,0,0,100,46,1,2,0,0,1,0,0,8,0
19,32,999,0,0,1,1130,0,1,40,0,5300,641,1,0,112,1,4,5300,1,1,15,52,12,0
55,920,999,0,0,3,430,0,0,40,0,21000,842,1,0,30,1,0,21000,1,1,20,48,8,0
66,22,21,0,0,3,0,0,0,0,0,0,842,0,0,98,1,0,0,0,1,0,0,10,3
22,900,999,0,0,1,0,0,2,0,0,10000,100,0,1000,102,2,1,10000,0,1,0,52,10,0
37,939,999,0,0,1,800,0,0,50,0,56927,60,1,0,85,1,0,56927,1,1,10,52,10,0
20,999,999,0,0,5,0,0,0,0,0,24000,942,0,1400,91,1,0,24000,0,1,0,36,11,2
13,900,999,0,0,0,0,0,0,0,0,0,0,0,0,56,2,0,0,0,2,0,0,5,0
12,22,999,0,0,0,0,0,0,0,0,0,0,0,0,160,1,0,0,0,2,0,0,5,0
32,996,999,0,0,0,0,0,1,0,0,0,0,0,0,105,1,4,0,0,1,0,0,1,0
22,999,999,0,0,1,0,0,3,0,0,0,621,0,1700,112,1,3,0,0,1,0,0,10,0
44,939,999,0,0,1,0,0,2,0,0,1500,162,0,0,108,1,4,1500,0,1,0,20,10,0
2,999,999,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,0,0,0,0,0
40,51,22,0,0,1,1230,0,1,40,0,22500,700,1,3800,120,1,4,22500,1,1,10,52,12,0
21,32,935,0,0,1,810,0,1,40,0,14387,441,1,0,95,1,4,14387,1,1,15,50,10,0
18,720,999,0,2,1,1500,0,0,8,3,1700,831,2,99900,30,8,0,1700,0,2,10,10,7,0
2,210,999,0,0,0,0,0,0,0,0,0,0,0,0,91,327,4,0,0,0,0,0,0,0
48,111,999,0,0,1,1330,0,0,70,0,40000,60,1,0,128,1,0,40000,1,1,70,46,9,3
9,32,91,0,0,0,0,0,0,0,0,0,0,0,1000,57,1,4,0,0,3,0,0,4,0
31,32,999,0,0,1,0,0,4,0,0,0,621,0,300,45,1,1,0,0,1,0,0,10,0
38,22,999,0,0,4,730,0,3,60,0,25404,842,1,0,102,1,2,25404,2,2,15,48,15,0
39,939,999,0,0,3,620,0,0,40,0,9800,60,1,0,60,2,0,9800,2,1,99,52,10,3
40,22,32,0,0,3,730,0,3,40,0,12000,921,1,900,102,1,2,12000,1,1,10,52,10,0
36,939,999,0,0,1,900,0,0,50,0,35700,711,1,0,126,1,0,35700,1,1,10,52,10,0
40,939,999,0,0,1,540,0,2,40,0,8000,621,1,0,38,1,4,8000,2,1,5,52,10,0
38,89,32,0,0,1,700,0,1,40,0,28000,451,1,0,144,1,4,28000,1,1,20,52,11,0
11,900,999,0,0,0,0,0,0,0,0,0,0,0,5200,39,2,0,0,0,2,0,0,5,0
28,308,999,0,4,1,730,0,2,40,3,20000,700,4,0,140,2,1,20000,0,2,45,52,10,0
34,999,999,0,0,1,630,0,1,40,0,11000,341,1,1400,168,1,4,11000,2,1,15,52,10,0
12,87,32,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0,2,0,0,5,0
31,234,999,0,4,1,700,0,4,40,2,0,392,1,99900,182,37,4,0,1,1,60,0,9,0
45,32,21,0,0,1,600,0,0,40,0,36000,300,1,0,140,1,0,36000,1,1,20,52,10,20
59,32,920,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0,0,0,1,0,0,10,4
10,32,920,0,0,0,0,0,0,0,0,0,0,0,400,156,1,0,0,0,2,0,0,4,0
29,261,999,0,0,1,800,2,4,45,0,18000,180,1,5100,168,1,2,18000,2,1,30,52,10,1
3,999,999,0,0,0,0,0,0,0,0,0,0,0,0,176,1,0,0,0,3,0,0,1,0
68,750,999,0,4,1,0,4,7,0,4,0,151,0,0,144,11,4,0,0,1,0,0,4,0
9,22,999,0,0,0,0,0,0,0,0,0,0,0,0,34,1,4,0,0,2,0,0,4,0
33,900,999,0,0,1,630,0,0,40,0,23000,712,5,0,180,2,0,23000,0,1,60,52,9,0
6,142,999,0,0,0,0,0,0,0,0,0,0,0,0,98,1,0,0,0,2,0,0,2,0
22,336,999,0,4,1,0,2,0,0,2,10500,633,0,3300,117,2,0,10500,0,2,0,52,9,0
14,900,999,0,0,0,0,0,0,0,0,0,0,0,700,72,2,0,0,0,2,0,0,5,0
68,32,999,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,1,0,0,10,5
57,87,999,0,0,0,0,0,5,0,0,0,0,0,0,112,1,4,0,0,1,0,0,9,0
33,940,999,0,0,4,700,0,3,40,0,8000,922,1,7300,117,1,2,8000,1,1,20,52,8,0
36,210,999,0,0,0,0,0,3,0,0,0,0,0,0,108,37,1,0,0,1,0,0,10,0
37,32,50,0,0,2,700,0,0,50,0,18250,880,1,0,75,1,0,19050,1,1,2,52,16,0
43,22,89,0,0,3,745,0,2,40,0,19128,842,1,0,120,1,4,19128,1,1,12,52,14,0
21,939,999,0,0,0,0,0,0,0,0,0,0,0,2800,91,1,0,0,0,3,0,0,14,0
55,210,999,0,0,0,0,1,9,0,0,0,0,0,0,19,1,2,0,0,1,0,0,5,0
16,920,999,0,0,0,0,0,1,0,0,0,0,0,0,39,326,4,0,0,2,0,0,6,0
47,32,999,0,0,1,730,0,1,37,0,20307,711,1,0,140,1,4,20307,1,1,20,52,10,0
16,32,22,0,0,0,0,0,1,0,0,0,0,0,0,36,1,4,0,0,2,0,0,6,0
30,900,999,0,0,5,0,0,3,0,0,0,901,0,500,135,2,1,0,0,1,0,0,13,0
43,87,920,0,0,1,700,0,3,42,0,15000,172,1,1200,120,1,2,15000,1,1,30,52,11,0
2,290,999,0,0,0,0,0,0,0,0,0,0,0,0,56,37,0,0,0,0,0,0,0,0
11,210,999,0,0,0,0,1,0,0,0,0,0,0,0,104,1,0,0,0,2,0,0,4,0
38,900,999,0,0,3,800,0,3,40,0,8000,641,1,1300,120,2,4,8000,1,1,15,52,11,0
67,999,999,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,1,0,0,14,3
66,939,999,0,0,0,0,0,6,0,0,0,0,0,0,112,1,4,0,0,1,0,0,4,0
9,50,999,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,2,0,0,4,0
34,171,88,0,0,0,0,0,0,0,0,0,0,0,2800,126,1,0,0,0,1,0,0,11,0
49,32,999,0,2,1,700,0,2,40,9,82526,891,1,0,78,1,4,82526,1,1,15,52,15,0
52,142,32,0,0,6,0,0,0,88,0,0,10,11,0,23,1,0,11000,0,2,0,52,10,0
24,999,999,0,0,2,930,0,0,40,0,18000,842,2,0,152,2,0,18000,0,1,5,49,7,2
43,900,999,0,0,1,555,0,0,40,0,38500,310,1,0,144,2,0,38500,1,1,20,52,9,2
1,210,999,0,0,0,0,0,0,0,0,0,0,0,0,32,37,0,0,0,0,0,0,0,0
90,999,999,0,0,0,0,0,2,0,0,0,0,0,0,135,2,4,0,0,1,0,0,11,0
51,82,89,0,0,1,630,0,7,40,0,12000,172,12,0,69,1,2,12000,0,1,20,52,8,0
11,32,50,0,0,0,0,0,0,0,0,0,0,0,1300,108,1,0,0,0,2,0,0,5,0
24,261,999,0,0,1,600,1,2,37,0,14000,831,1,900,98,1,1,14000,3,1,15,50,10,0
75,32,999,0,0,6,0,0,2,20,0,0,741,11,0,80,1,4,4563,0,1,0,52,12,0
50,88,999,0,0,1,800,0,4,40,0,13700,700,1,0,69,1,4,13700,1,1,20,52,10,0
20,900,999,0,0,1,1500,0,1,16,0,1200,601,1,0,90,2,4,1200,1,2,30,20,13,0
49,21,920,0,0,2,645,0,0,40,0,21000,842,1,0,28,1,0,21000,1,1,45,52,14,4
7,939,999,0,0,0,0,0,0,0,0,0,0,0,5500,56,1,4,0,0,2,0,0,3,0
56,22,32,0,0,0,0,0,2,0,0,0,0,0,0,144,1,4,0,0,1,0,0,10,0
50,51,999,0,0,1,645,0,0,40,0,25000,350,1,500,98,1,0,25000,1,1,10,52,9,0
1,900,999,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,0,0,0,0,0,0
33,996,999,0,0,1,0,0,0,0,0,0,392,0,0,28,1,0,0,0,2,0,0,11,0
16,142,171,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,2,0,0,6,0
19,900,999,0,0,1,500,0,1,40,0,4921,631,4,1000,42,2,4,4921,0,2,60,26,11,0
8,142,129,0,0,0,0,0,0,0,0,0,0,0,0,108,1,4,0,0,2,0,0,4,0
33,32,999,0,0,1,900,0,4,30,0,3000,620,1,600,21,1,2,3000,1,1,5,52,10,0
13,32,999,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,2,0,0,5,0
19,51,32,4,0,3,0,0,1,0,0,5000,850,0,1500,184,1,4,5000,0,2,0,45,11,0
18,32,50,0,0,1,1230,0,0,25,0,0,632,1,0,57,1,0,0,1,2,30,0,10,0
18,900,999,0,0,0,0,0,1,0,0,0,0,0,0,91,2,4,0,0,2,0,0,8,0
12,261,999,0,0,0,0,0,0,0,0,0,0,0,0,84,1,4,0,0,3,0,0,5,0
34,88,999,0,0,1,430,0,0,40,0,34542,331,1,1600,30,1,0,34542,2,1,30,52,10,0
36,32,50,0,0,2,730,0,3,40,0,4539,842,1,0,98,1,2,4539,1,1,15,15,14,0
37,148,97,0,0,4,710,0,0,46,0,28943,842,1,0,18,1,0,28943,1,1,50,52,15,0
54,999,999,0,0,5,730,0,5,40,0,22100,931,1,0,117,2,4,22100,1,1,20,52,11,0
56,142,999,0,0,1,700,0,0,40,0,20000,892,1,5600,65,1,0,20000,2,1,10,52,11,3
37,210,999,0,4,1,730,2,0,40,5,8320,60,12,900,98,1,0,8320,0,2,20,52,11,0
37,900,999,0,0,5,515,0,0,40,0,19000,942,1,3300,180,2,0,19000,1,1,15,52,14,11
