28,261,1,94.027,0.899,4991.6
34,159,1,92.893,1.264,5099.1
45,130,6,93.918,4.962,5228.1
45,129,5,93.994,4.856,5191
28,146,3,92.893,1.299,5099.1
35,231,2,92.893,1.259,5099.1
31,779,2,93.2,4.12,5195.8
59,217,2,93.994,4.857,5191
25,301,3,92.963,1.281,5076.2
29,332,1,93.918,4.962,5228.1
37,79,1,92.893,1.327,5099.1
37,140,1,93.2,4.12,5195.8
46,453,2,93.075,1.41,5099.1
46,550,2,93.918,4.963,5228.1
28,649,2,92.893,1.281,5099.1
45,222,3,94.465,4.961,5228.1
35,178,1,93.918,4.959,5228.1
42,576,1,92.201,0.884,5076.2
39,198,1,92.893,1.299,5099.1
51,1032,10,93.2,4.021,5195.8
31,98,8,93.444,4.962,5228.1
70,356,3,94.027,0.904,4991.6
30,812,1,93.918,4.963,5228.1
30,255,1,93.994,4.857,5191
52,109,3,93.444,4.964,5228.1
28,387,1,94.465,4.962,5228.1
39,134,4,93.2,4.12,5195.8
52,324,1,94.465,4.962,5228.1
39,28,1,93.918,4.968,5228.1
35,231,2,93.2,4.153,5195.8
25,6,1,94.027,0.904,4991.6
25,461,1,94.027,0.898,4991.6
45,167,1,93.444,4.964,5228.1
43,378,1,93.994,4.856,5191
39,387,1,92.713,0.706,5023.5
32,75,2,92.843,1.703,5099.1
39,249,2,93.994,4.859,5191
49,397,2,93.444,4.967,5228.1
53,84,2,93.918,4.962,5228.1
46,183,9,93.994,4.857,5191
56,222,1,93.075,1.405,5099.1
50,204,2,92.893,1.299,5099.1
35,102,1,93.444,4.963,5228.1
46,189,1,93.444,4.967,5228.1
28,359,1,92.963,1.262,5076.2
31,231,2,93.2,4.076,5195.8
36,46,7,93.444,4.964,5228.1
37,365,2,94.027,0.904,4991.6
28,808,3,93.918,4.961,5228.1
36,165,3,93.444,4.968,5228.1
30,585,1,92.893,1.281,5099.1
34,101,1,93.444,4.964,5228.1
32,753,1,93.075,1.365,5099.1
53,106,1,93.2,4.021,5195.8
33,498,5,93.918,4.961,5228.1
42,185,4,92.893,1.281,5099.1
28,347,2,93.994,4.855,5191
40,277,3,93.994,4.855,5191
45,207,1,93.994,4.856,5191
41,44,3,93.994,4.858,5191
34,305,1,93.369,0.652,5008.7
34,127,1,93.2,4.12,5195.8
25,247,3,93.994,4.856,5191
31,309,1,92.893,1.266,5099.1
28,610,2,93.918,4.958,5228.1
31,132,22,93.994,4.86,5191
27,201,3,93.994,4.86,5191
34,484,1,92.201,0.854,5076.2
34,159,1,93.918,4.963,5228.1
36,169,1,93.2,4.12,5195.8
47,27,1,93.994,4.858,5191
74,160,1,94.601,0.977,4963.6
56,41,1,93.918,4.961,5228.1
32,583,1,93.075,1.41,5099.1
34,106,2,93.918,4.959,5228.1
27,156,1,92.893,1.299,5099.1
56,74,2,93.2,4.191,5195.8
38,68,2,93.918,4.958,5228.1
24,233,1,94.465,4.961,5228.1
39,97,2,94.465,4.947,5228.1
27,100,3,93.918,4.966,5228.1
31,370,3,93.075,1.365,5099.1
60,148,8,93.444,4.964,5228.1
38,129,2,93.918,4.961,5228.1
36,326,1,93.994,4.856,5191
57,68,1,94.465,4.865,5228.1
44,185,2,93.918,4.963,5228.1
39,57,4,93.2,4.191,5195.8
41,47,1,93.918,4.963,5228.1
35,1258,1,93.444,4.964,5228.1
48,158,2,92.893,1.27,5099.1
42,165,1,94.465,4.958,5228.1
37,76,3,93.2,4.076,5195.8
33,201,1,93.444,4.962,5228.1
26,279,2,92.893,1.344,5099.1
40,87,1,93.444,4.965,5228.1
30,82,6,93.075,1.483,5099.1
49,310,5,93.444,4.962,5228.1
26,183,2,93.994,4.858,5191
48,324,3,93.075,1.405,5099.1
58,109,2,92.893,1.25,5099.1
33,668,4,92.893,1.291,5099.1
31,95,2,93.2,4.021,5195.8
31,790,2,93.918,4.963,5228.1
37,90,2,92.649,0.719,5017.5
45,721,1,92.893,1.281,5099.1
33,278,1,93.444,4.964,5228.1
30,22,3,93.918,4.963,5228.1
34,130,1,93.075,1.365,5099.1
31,83,1,93.2,4.021,5195.8
30,194,5,93.444,4.968,5228.1
44,179,3,93.444,4.966,5228.1
46,216,2,94.465,4.864,5228.1
57,16,2,93.918,4.963,5228.1
27,409,1,92.893,1.299,5099.1
36,71,2,94.465,4.959,5228.1
36,332,1,92.431,0.737,5017.5
33,281,3,92.893,1.334,5099.1
33,61,23,94.465,4.962,5228.1
25,566,1,92.893,1.266,5099.1
53,184,2,93.918,4.963,5228.1
42,205,1,93.994,4.856,5191
40,154,5,93.994,4.858,5191
51,135,1,93.994,4.857,5191
30,69,2,94.465,4.961,5228.1
32,460,1,92.843,1.556,5099.1
43,250,3,93.918,4.962,5228.1
57,278,2,93.994,4.855,5191
30,148,2,94.027,0.904,4991.6
36,67,6,93.918,4.968,5228.1
58,60,24,93.918,4.961,5228.1
39,106,1,92.893,1.334,5099.1
40,257,1,94.465,4.866,5228.1
33,30,1,92.893,1.266,5099.1
39,145,1,94.465,4.961,5228.1
52,131,1,92.893,1.344,5099.1
36,1184,2,93.444,4.964,5228.1
32,297,2,92.893,1.313,5099.1
51,293,7,93.918,4.96,5228.1
34,224,1,93.444,4.967,5228.1
30,105,1,93.918,4.959,5228.1
39,453,1,94.465,4.961,5228.1
37,166,4,93.994,4.857,5191
58,328,2,93.444,4.97,5228.1
36,18,5,93.075,1.405,5099.1
44,116,1,93.075,1.365,5099.1
25,354,1,93.918,4.96,5228.1
33,313,1,93.2,4.12,5195.8
54,90,1,92.201,0.849,5076.2
41,312,3,93.918,4.961,5228.1
57,438,2,93.994,4.856,5191
32,75,1,93.994,4.855,5191
38,74,2,93.444,4.964,5228.1
33,351,3,93.075,1.498,5099.1
40,124,1,94.465,4.958,5228.1
47,118,1,93.444,4.963,5228.1
42,188,1,93.444,4.968,5228.1
38,13,4,93.075,1.405,5099.1
51,165,2,93.444,4.963,5228.1
40,183,1,94.027,0.898,4991.6
32,183,1,92.893,1.299,5099.1
39,299,4,93.994,4.859,5191
34,281,1,92.893,1.281,5099.1
48,178,1,93.918,4.962,5228.1
26,541,1,94.601,0.959,4963.6
39,108,1,93.918,4.962,5228.1
29,90,4,93.994,4.857,5191
30,107,3,93.2,4.12,5195.8
58,74,5,94.465,4.959,5228.1
56,83,1,93.444,4.964,5228.1
37,190,1,94.465,4.967,5228.1
32,490,3,93.994,4.86,5191
57,111,1,93.994,4.859,5191
36,406,1,93.2,4.191,5195.8
33,109,1,92.893,1.299,5099.1
31,39,1,93.075,1.41,5099.1
54,77,5,93.918,4.968,5228.1
41,679,2,93.994,4.857,5191
44,18,2,94.465,4.866,5228.1
42,257,2,94.465,4.962,5228.1
40,182,5,92.893,1.299,5099.1
40,36,4,94.465,4.959,5228.1
29,301,2,93.444,4.963,5228.1
32,200,2,93.994,4.859,5191
49,21,1,94.465,4.961,5228.1
56,86,1,93.2,4.076,5195.8
35,154,5,93.444,4.963,5228.1
38,87,1,93.994,4.857,5191
30,178,2,93.994,4.856,5191
53,358,3,93.444,4.965,5228.1
32,700,3,93.994,4.857,5191
41,141,1,93.918,4.963,5228.1
55,233,1,92.431,0.739,5017.5
41,66,1,94.465,4.96,5228.1
34,324,2,93.444,4.965,5228.1
43,265,1,93.918,4.962,5228.1
34,915,2,92.893,1.264,5099.1
35,178,2,93.994,4.857,5191
42,157,1,93.075,1.453,5099.1
51,113,2,93.994,4.856,5191
55,178,1,93.2,4.076,5195.8
43,1332,1,93.444,4.968,5228.1
29,1149,2,94.465,4.959,5228.1
28,187,2,92.963,1.266,5076.2
32,319,1,92.893,1.313,5099.1
42,151,2,94.465,4.947,5228.1
44,113,1,94.465,4.967,5228.1
54,196,2,92.201,0.854,5076.2
41,189,3,94.465,4.967,5228.1
29,410,5,92.893,1.266,5099.1
35,47,1,93.918,4.961,5228.1
77,84,2,92.963,1.266,5076.2
44,123,1,93.918,4.958,5228.1
47,74,6,92.893,1.334,5099.1
63,298,1,92.431,0.728,5017.5
35,155,1,92.893,1.344,5099.1
35,450,1,93.994,4.858,5191
31,296,1,93.994,4.856,5191
27,304,1,92.893,1.299,5099.1
48,334,1,94.465,4.967,5228.1
41,252,4,94.767,1.04,4963.6
39,362,1,93.994,4.856,5191
38,95,1,93.444,4.965,5228.1
34,102,4,94.465,4.962,5228.1
45,62,2,93.075,1.435,5099.1
37,353,1,93.918,4.962,5228.1
32,296,2,93.2,4.153,5195.8
50,589,2,92.201,0.883,5076.2
44,111,1,93.444,4.964,5228.1
52,81,2,92.893,1.313,5099.1
58,312,1,93.994,4.857,5191
35,819,3,93.2,4.12,5195.8
31,193,4,93.918,4.962,5228.1
37,277,4,93.994,4.857,5191
50,1275,1,93.918,4.958,5228.1
31,84,1,93.918,4.958,5228.1
33,251,1,92.963,1.262,5076.2
40,893,1,93.2,4.021,5195.8
44,130,2,93.994,4.864,5191
41,193,1,93.444,4.963,5228.1
56,893,7,92.649,0.714,5017.5
37,158,3,93.444,4.963,5228.1
29,252,2,93.994,4.857,5191
34,1302,3,92.893,1.281,5099.1
55,441,3,94.465,4.961,5228.1
46,243,2,93.918,4.96,5228.1
40,105,1,93.444,4.963,5228.1
32,70,5,93.918,4.963,5228.1
30,1288,2,93.918,4.961,5228.1
56,230,2,94.215,0.87,4991.6
79,149,1,92.649,0.72,5017.5
43,43,1,93.2,4.021,5195.8
36,52,4,94.465,4.967,5228.1
32,190,1,93.2,4.12,5195.8
53,51,7,93.444,4.962,5228.1
44,388,2,93.994,4.857,5191
39,40,1,93.918,4.962,5228.1
56,458,1,94.465,4.959,5228.1
41,276,4,92.893,1.244,5099.1
58,645,10,93.444,4.963,5228.1
53,362,19,93.918,4.963,5228.1
39,484,2,93.994,4.856,5191
31,179,1,92.893,1.291,5099.1
34,78,2,94.465,4.967,5228.1
32,706,3,92.893,1.291,5099.1
54,178,5,93.075,1.405,5099.1
48,174,3,93.994,4.857,5191
58,17,11,93.444,4.962,5228.1
34,228,5,93.444,4.966,5228.1
71,127,3,92.431,0.733,5017.5
46,364,1,93.918,4.962,5228.1
51,293,7,93.918,4.96,5228.1
35,48,2,94.465,4.961,5228.1
28,96,2,92.843,1.548,5099.1
39,217,1,92.893,1.266,5099.1
45,179,2,93.994,4.86,5191
40,65,5,93.918,4.963,5228.1
71,98,1,92.431,0.742,5017.5
38,107,3,93.994,4.857,5191
31,110,10,93.918,4.957,5228.1
39,127,1,93.994,4.855,5191
58,210,3,93.994,4.856,5191
30,89,1,93.444,4.967,5228.1
57,243,2,94.465,4.958,5228.1
32,1027,1,93.918,4.958,5228.1
35,160,3,93.994,4.857,5191
47,544,1,94.055,0.713,4991.6
52,67,1,93.2,4.153,5195.8
31,111,1,93.918,4.957,5228.1
33,221,2,93.994,4.856,5191
36,136,13,93.918,4.963,5228.1
28,20,1,93.2,4.12,5195.8
49,204,2,92.893,1.281,5099.1
38,186,1,93.2,4.076,5195.8
45,79,1,93.994,4.856,5191
43,274,2,93.2,4.076,5195.8
40,342,2,93.444,4.965,5228.1
35,51,1,94.465,4.961,5228.1
48,175,1,93.444,4.964,5228.1
31,12,10,92.893,1.25,5099.1
44,140,5,93.444,4.965,5228.1
46,169,1,93.075,1.445,5099.1
25,67,1,93.075,1.445,5099.1
57,1051,3,93.994,4.86,5191
27,169,2,93.918,4.961,5228.1
37,88,7,93.918,4.968,5228.1
24,98,1,92.649,0.715,5017.5
